2025/05/18,日,"1,230",14,1.14%,¥803,0,-,0.00%,"¥11,246",,0,-,,,,,,,2025/05/18,日,,,-,-,,-,-,¥0,,,-,,2025/05/18,日,,,-,-,,-,-,¥0,,,-,,2025/05/18,日,,,-,-,,-,-,¥0,,,-,,2025/05/18,日,,,-,-,,-,-,¥0,,,-,,2025/05/18,日,"1,230",14,1.14%,¥803,0,-,0.00%,"¥11,246",,0,-
2025/05/19,月,"1,064",7,0.66%,"¥1,490",0,-,0.00%,"¥10,433",,0,-,,,,,,,2025/05/19,月,,,-,-,,-,-,¥0,,,-,,2025/05/19,月,,,-,-,,-,-,¥0,,,-,,2025/05/19,月,,,-,-,,-,-,¥0,,,-,,2025/05/19,月,,,-,-,,-,-,¥0,,,-,,2025/05/19,月,"1,064",7,0.66%,"¥1,490",0,-,0.00%,"¥10,433",,0,-
2025/05/20,火,"1,577",15,0.95%,¥810,0,-,0.00%,"¥12,144",,0,-,,,,,,,2025/05/20,火,,,-,-,,-,-,¥0,,,-,,2025/05/20,火,,,-,-,,-,-,¥0,,,-,,2025/05/20,火,356,3,0.84%,¥813,0,-,0.00%,"¥2,439",,0,-,,2025/05/20,火,,,-,-,,-,-,¥0,,,-,,2025/05/20,火,"1,221",12,0.98%,¥809,0,-,0.00%,"¥9,705",,0,-
2025/05/21,水,"1,363",15,1.10%,¥744,1,"¥11,158",6.67%,"¥11,158",,1,"¥11,158",,,,,,,2025/05/21,水,,,-,-,,-,-,¥0,,,-,,2025/05/21,水,,,-,-,,-,-,¥0,,,-,,2025/05/21,水,484,3,0.62%,"¥1,249",0,-,0.00%,"¥3,748",,0,-,,2025/05/21,水,,,-,-,,-,-,¥0,,,-,,2025/05/21,水,879,12,1.37%,¥618,1,"¥7,410",8.33%,"¥7,410",,1,"¥7,410"
2025/05/22,木,"1,275",9,0.71%,"¥1,145",1,"¥10,306",11.11%,"¥10,306",,1,"¥10,306",,,,,,,2025/05/22,木,,,-,-,,-,-,¥0,,,-,,2025/05/22,木,,,-,-,,-,-,¥0,,,-,,2025/05/22,木,479,3,0.63%,"¥1,233",0,-,0.00%,"¥3,698",,0,-,,2025/05/22,木,,,-,-,,-,-,¥0,,,-,,2025/05/22,木,796,6,0.75%,"¥1,101",1,"¥6,609",16.67%,"¥6,609",,1,"¥6,609"
2025/05/23,金,785,10,1.27%,¥791,0,-,0.00%,"¥7,914",,0,-,,5月結果,,,,,2025/05/23,金,,,-,-,,-,-,¥0,,,-,,2025/05/23,金,,,-,-,,-,-,¥0,,,-,,2025/05/23,金,142,4,2.82%,¥360,0,-,0.00%,"¥1,441",,0,-,,2025/05/23,金,,,-,-,,-,-,¥0,,,-,,2025/05/23,金,643,6,0.93%,"¥1,079",0,-,0.00%,"¥6,473",,0,-
2025/05/24,土,996,10,1.00%,¥913,0,-,0.00%,"¥9,131",,0,-,,表示回数,"26,994",,,,2025/05/24,土,,,-,-,,-,-,¥0,,,-,,2025/05/24,土,,,-,-,,-,-,¥0,,,-,,2025/05/24,土,,,-,-,,-,-,¥0,,,-,,2025/05/24,土,,,-,-,,-,-,¥0,,,-,,2025/05/24,土,996,10,1.00%,¥913,0,-,0.00%,"¥9,131",,0,-
2025/05/25,日,"1,008",11,1.09%,¥913,1,"¥10,043",9.09%,"¥10,043",,1,"¥10,043",,クリック数,259,,,,2025/05/25,日,,,-,-,,-,-,¥0,,,-,,2025/05/25,日,,,-,-,,-,-,¥0,,,-,,2025/05/25,日,,,-,-,,-,-,¥0,,,-,,2025/05/25,日,,,-,-,,-,-,¥0,,,-,,2025/05/25,日,"1,008",11,1.09%,¥913,1,"¥10,043",9.09%,"¥10,043",,1,"¥10,043"
2025/05/26,月,241,0,0.00%,-,0,-,-,"¥2,139",,0,-,,クリック率,0.96%,,,,2025/05/26,月,,,-,-,,-,-,¥0,,,-,,2025/05/26,月,,,-,-,,-,-,¥0,,,-,,2025/05/26,月,,,-,-,,-,-,¥0,,,-,,2025/05/26,月,,,-,-,,-,-,¥0,,,-,,2025/05/26,月,241,0,0.00%,-,0,-,-,"¥2,139",,,-
2025/05/27,火,0,0,-,-,0,-,-,¥0,,0,-,,クリック単価,¥981,,,,2025/05/27,火,,,-,-,,-,-,¥0,,,-,,2025/05/27,火,,,-,-,,-,-,¥0,,,-,,2025/05/27,火,,,-,-,,-,-,¥0,,,-,,2025/05/27,火,,,-,-,,-,-,¥0,,,-,,2025/05/27,火,,,-,-,,-,-,¥0,,,-
2025/05/28,水,0,0,-,-,0,-,-,¥0,,0,-,,実獲得数,8,,,,2025/05/28,水,,,-,-,,-,-,¥0,,,-,,2025/05/28,水,,,-,-,,-,-,¥0,,,-,,2025/05/28,水,,,-,-,,-,-,¥0,,,-,,2025/05/28,水,,,-,-,,-,-,¥0,,,-,,2025/05/28,水,,,-,-,,-,-,¥0,,,-
2025/05/29,木,0,0,-,-,0,-,-,¥0,,0,-,,CPA,"¥31,770",,,,2025/05/29,木,,,-,-,,-,-,¥0,,,-,,2025/05/29,木,,,-,-,,-,-,¥0,,,-,,2025/05/29,木,,,-,-,,-,-,¥0,,,-,,2025/05/29,木,,,-,-,,-,-,¥0,,,-,,2025/05/29,木,,,-,-,,-,-,¥0,,,-
2025/05/30,金,0,0,-,-,0,-,-,¥0,,0,-,,CVR,3.09%,,,,2025/05/30,金,,,-,-,,-,-,¥0,,,-,,2025/05/30,金,,,-,-,,-,-,¥0,,,-,,2025/05/30,金,,,-,-,,-,-,¥0,,,-,,2025/05/30,金,,,-,-,,-,-,¥0,,,-,,2025/05/30,金,,,-,-,,-,-,¥0,,,-
2025/05/31,土,0,0,-,-,0,-,-,¥0,,0,-,,消化金額,"¥254,158",,,,2025/05/31,土,,,-,-,,-,-,¥0,,,-,,2025/05/31,土,,,-,-,,-,-,¥0,,,-,,2025/05/31,土,,,-,-,,-,-,¥0,,,-,,2025/05/31,土,,,-,-,,-,-,¥0,,,-,,2025/05/31,土,,,-,-,,-,-,¥0,,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA
2025年6月,,"34,920",341,0.98%,¥986,36,"¥9,341",10.56%,"¥336,277",,26,"¥12,934",,URL,,,,,,,,,-,-,,-,-,,,0,-,,,,,,-,-,,-,-,,,0,-,,2025年6月,,"19,681",164,0.83%,"¥1,206",27,"¥7,325",16.46%,"¥197,772",,20,"¥9,889",,,,,,-,-,,-,-,,,0,-,,2025年6月,,"15,239",177,1.16%,¥783,9,"¥15,389",5.08%,"¥138,505",,6,"¥23,084"
2025/06/01,日,0,0,-,-,0,-,-,¥0,,0,-,,"

◾️LP3
https://c1.ritzpro.website

◾️LP5
 https://e1.ritzpro.website/

◾️サンクスページ
https://thxa1.ritzpro.website
",,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/01,日,,,-,-,,-,-,¥0,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/01,日,,,-,-,,-,-,¥0,,,-
2025/06/02,月,"1,454",12,0.83%,¥853,0,-,0.00%,"¥10,240",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/02,月,,,-,-,,-,-,¥0,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/02,月,"1,454",12,0.83%,¥853,0,-,0.00%,"¥10,240",,0,-
2025/06/03,火,"1,236",13,1.05%,¥705,0,-,0.00%,"¥9,163",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/03,火,,,-,-,,-,-,¥0,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/03,火,"1,236",13,1.05%,¥705,0,-,0.00%,"¥9,163",,0,-
2025/06/04,水,"1,199",9,0.75%,¥854,0,-,0.00%,"¥7,689",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/04,水,,,-,-,,-,-,¥0,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/04,水,"1,199",9,0.75%,¥854,0,-,0.00%,"¥7,689",,0,-
2025/06/05,木,744,6,0.81%,"¥1,135",1,"¥6,813",16.67%,"¥6,813",,1,"¥6,813",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/05,木,200,1,0.50%,"¥1,906",1,"¥1,906",100.00%,"¥1,906",,1,"¥1,906",,,,,,-,-,,-,-,,,,-,,2025/06/05,木,544,5,0.92%,¥981,0,-,0.00%,"¥4,906",,0,-
2025/06/06,金,694,7,1.01%,"¥1,018",0,-,0.00%,"¥7,126",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/06,金,289,3,1.04%,"¥1,291",0,-,0.00%,"¥3,874",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/06,金,405,4,0.99%,¥813,0,-,0.00%,"¥3,253",,0,-
2025/06/07,土,747,6,0.80%,"¥1,436",2,"¥4,307",33.33%,"¥8,614",,1,"¥8,614",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/07,土,389,2,0.51%,"¥1,836",2,"¥1,836",100.00%,"¥3,671",,1,"¥3,671",,,,,,-,-,,-,-,,,,-,,2025/06/07,土,358,4,1.12%,"¥1,236",0,-,0.00%,"¥4,943",,0,-
2025/06/08,日,881,10,1.14%,¥997,1,"¥9,973",10.00%,"¥9,973",,1,"¥9,973",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/08,日,424,7,1.65%,¥727,0,-,0.00%,"¥5,088",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/08,日,457,3,0.66%,"¥1,628",1,"¥4,885",33.33%,"¥4,885",,1,"¥4,885"
2025/06/09,月,"1,074",9,0.84%,"¥1,094",0,-,0.00%,"¥9,845",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/09,月,457,3,0.66%,"¥1,623",0,-,0.00%,"¥4,869",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/09,月,617,6,0.97%,¥829,0,-,0.00%,"¥4,976",,0,-
2025/06/10,火,"1,025",9,0.88%,"¥1,044",0,-,0.00%,"¥9,394",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/10,火,499,4,0.80%,"¥1,539",0,-,0.00%,"¥6,155",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/10,火,526,5,0.95%,¥648,0,-,0.00%,"¥3,239",,0,-
2025/06/11,水,"1,180",12,1.02%,¥833,0,-,0.00%,"¥9,996",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/11,水,736,8,1.09%,¥852,0,-,0.00%,"¥6,814",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/11,水,444,4,0.90%,¥796,0,-,0.00%,"¥3,183",,0,-
2025/06/12,木,883,8,0.91%,¥990,3,"¥2,641",37.50%,"¥7,924",,2,"¥3,962",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/12,木,586,6,1.02%,¥962,3,"¥1,924",50.00%,"¥5,771",,2,"¥2,886",,,,,,-,-,,-,-,,,,-,,2025/06/12,木,297,2,0.67%,"¥1,076",0,-,0.00%,"¥2,153",,0,-
2025/06/13,金,895,7,0.78%,"¥1,268",2,"¥4,439",28.57%,"¥8,879",,1,"¥8,879",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/13,金,517,2,0.39%,"¥2,879",2,"¥2,879",100.00%,"¥5,758",,1,"¥5,758",,,,,,-,-,,-,-,,,,-,,2025/06/13,金,378,5,1.32%,¥624,0,-,0.00%,"¥3,121",,0,-
2025/06/14,土,"1,068",12,1.12%,¥788,0,-,0.00%,"¥9,456",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/14,土,572,8,1.40%,¥701,0,-,0.00%,"¥5,606",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/14,土,496,4,0.81%,¥963,0,-,0.00%,"¥3,850",,0,-
2025/06/15,日,"1,099",10,0.91%,"¥1,345",0,-,0.00%,"¥13,451",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/15,日,649,3,0.46%,"¥2,764",0,-,0.00%,"¥8,291",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/15,日,450,7,1.56%,¥737,0,-,0.00%,"¥5,160",,0,-
2025/06/16,月,831,5,0.60%,"¥2,068",2,"¥5,169",40.00%,"¥10,339",,2,"¥5,169",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/16,月,461,5,1.08%,"¥1,319",2,"¥3,296",40.00%,"¥6,593",,2,"¥3,296",,,,,,-,-,,-,-,,,,-,,2025/06/16,月,370,0,0.00%,-,0,-,-,"¥3,746",,0,-
2025/06/17,火,"1,016",4,0.39%,"¥2,035",0,-,0.00%,"¥8,141",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/17,火,"1,016",4,0.39%,"¥2,035",0,-,0.00%,"¥8,141",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/17,火,,,-,-,,-,-,¥0,,,-
2025/06/18,水,793,7,0.88%,"¥1,326",0,-,0.00%,"¥9,281",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/18,水,793,7,0.88%,"¥1,326",0,-,0.00%,"¥9,281",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/18,水,,,-,-,,-,-,¥0,,,-
2025/06/19,木,"1,142",8,0.70%,¥952,7,"¥1,088",87.50%,"¥7,614",,5,"¥1,523",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/19,木,"1,142",8,0.70%,¥952,7,"¥1,088",87.50%,"¥7,614",,5,"¥1,523",,,,,,-,-,,-,-,,,,-,,2025/06/19,木,,,-,-,,-,-,¥0,,,-
2025/06/20,金,984,11,1.12%,¥868,0,-,0.00%,"¥9,546",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/20,金,984,11,1.12%,¥868,0,-,0.00%,"¥9,546",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/20,金,,,-,-,,-,-,¥0,,,-
2025/06/21,土,"1,396",12,0.86%,¥827,0,-,0.00%,"¥9,920",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/21,土,"1,396",12,0.86%,¥827,0,-,0.00%,"¥9,920",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/21,土,,,-,-,,-,-,¥0,,,-
2025/06/22,日,"1,401",4,0.29%,"¥2,985",0,-,0.00%,"¥11,939",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/22,日,"1,401",4,0.29%,"¥2,985",0,-,0.00%,"¥11,939",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/22,日,,,-,-,,-,-,¥0,,,-
2025/06/23,月,"1,771",16,0.90%,"¥1,170",2,"¥9,363",12.50%,"¥18,726",,1,"¥18,726",,6月結果,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/23,月,"1,205",12,1.00%,¥995,2,"¥5,968",16.67%,"¥11,936",,1,"¥11,936",,,,,,-,-,,-,-,,,,-,,2025/06/23,月,566,4,0.71%,"¥1,698",0,-,0.00%,"¥6,790",バナー切り替え,0,-
2025/06/24,火,"1,719",16,0.93%,"¥1,131",3,"¥6,033",18.75%,"¥18,099",,2,"¥9,049",,表示回数,"34,920",,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/24,火,"1,102",9,0.82%,"¥1,230",1,"¥11,074",11.11%,"¥11,074",,1,"¥11,074",,,,,,-,-,,-,-,,,,-,,2025/06/24,火,617,7,1.13%,"¥1,004",2,"¥3,513",28.57%,"¥7,025",,1,"¥7,025"
2025/06/25,水,"1,624",19,1.17%,¥733,2,"¥6,965",10.53%,"¥13,930",,2,"¥6,965",,クリック数,341,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/25,水,903,10,1.11%,¥868,0,-,0.00%,"¥8,684",,1,"¥8,684",,,,,,-,-,,-,-,,,,-,,2025/06/25,水,721,9,1.25%,¥583,2,"¥2,623",22.22%,"¥5,246",,1,"¥5,246"
2025/06/26,木,"1,478",14,0.95%,¥913,1,"¥12,783",7.14%,"¥12,783",,1,"¥12,783",,クリック率,0.98%,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/26,木,888,7,0.79%,"¥1,107",1,"¥7,746",14.29%,"¥7,746",,1,"¥7,746",,,,,,-,-,,-,-,,,,-,,2025/06/26,木,590,7,1.19%,¥719,0,-,0.00%,"¥5,036",,0,-
2025/06/27,金,"1,851",32,1.73%,¥611,3,"¥6,518",9.38%,"¥19,555",,2,"¥9,778",,クリック単価,¥986,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/27,金,739,11,1.49%,¥807,0,-,0.00%,"¥8,873",,0,-,,,,,,-,-,,-,-,,,,-,,2025/06/27,金,"1,112",21,1.89%,¥509,3,"¥3,561",14.29%,"¥10,683",,2,"¥5,341"
2025/06/28,土,"1,468",21,1.43%,¥839,4,"¥4,405",19.05%,"¥17,621",,2,"¥8,811",,実獲得数,26,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/28,土,605,3,0.50%,"¥2,597",4,"¥1,948",133.33%,"¥7,790",,2,"¥3,895",,,,,,-,-,,-,-,,,,-,,2025/06/28,土,863,18,2.09%,¥546,0,-,0.00%,"¥9,831",,0,-
2025/06/29,日,"1,795",26,1.45%,¥815,1,"¥21,188",3.85%,"¥21,188",,1,"¥21,188",,CPA,"¥12,934",,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/29,日,919,9,0.98%,"¥1,127",1,"¥10,145",11.11%,"¥10,145",,1,"¥10,145",,,,,,-,-,,-,-,,,,-,,2025/06/29,日,876,17,1.94%,¥650,0,-,0.00%,"¥11,043",,0,-
2025/06/30,月,"1,472",16,1.09%,"¥1,190",2,"¥9,518",12.50%,"¥19,035",,2,"¥9,518",,CVR,7.62%,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/06/30,月,809,5,0.62%,"¥2,138",1,"¥10,689",20.00%,"¥10,689",,1,"¥10,689",,,,,,-,-,,-,-,,,,-,,2025/06/30,月,663,11,1.66%,¥759,1,"¥8,346",9.09%,"¥8,346",,1,"¥8,346"
,,0,0,-,-,0,-,-,¥0,,0,-,,消化金額,"¥336,278",,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,¥0,,,-,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,¥0,,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,クリック率,クリック単価,,CPA,CVR,,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA
2025年7月,,"34,513",462,1.34%,¥786,33,"¥10,998",7.14%,"¥362,931",,26,"¥13,959",,URL,,,,,,,,,-,-,,-,-,,,0,-,,,,,,-,-,,-,-,,,0,-,,2025年7月,,"15,947",¥142,0.89%,"¥1,154",12,"¥13,653",8.45%,"¥163,840",,9,"¥18,204",,,,,,-,-,,-,-,,,0,-,,2025年7月,,"18,566",320,1.72%,¥622,21,"¥9,481",6.56%,"¥199,091",,17,"¥11,711"
2025/07/01,火,"3,179",23,0.72%,¥854,5,"¥3,926",21.74%,"¥19,631",,3,"¥6,544",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/01,火,"2,394",11,0.46%,"¥1,008",2,"¥5,545",18.18%,"¥11,090",,1,"¥11,090",,,,,,-,-,,-,-,,,,-,,2025/07/01,火,785,12,1.53%,¥712,3,"¥2,847",25.00%,"¥8,541",,2,"¥4,271"
2025/07/02,水,"1,591",23,1.45%,¥962,0,-,0.00%,"¥22,134",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/02,水,"1,137",10,0.88%,"¥1,250",0,-,0.00%,"¥12,501",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/02,水,454,13,2.86%,¥741,0,-,0.00%,"¥9,633",,0,-
2025/07/03,木,"1,574",26,1.65%,¥856,0,-,0.00%,"¥22,258",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/03,木,730,8,1.10%,"¥1,524",0,-,0.00%,"¥12,189",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/03,木,844,18,2.13%,¥559,0,-,0.00%,"¥10,069",,0,-
2025/07/04,金,"1,449",18,1.24%,"¥1,053",0,-,0.00%,"¥18,950",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/04,金,695,6,0.86%,"¥1,523",0,-,0.00%,"¥9,138",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/04,金,754,12,1.59%,¥818,0,-,0.00%,"¥9,813",,0,-
2025/07/05,土,"1,478",30,2.03%,¥397,4,"¥2,978",13.33%,"¥11,913",,2,"¥5,956",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/05,土,665,7,1.05%,¥380,2,"¥1,331",28.57%,"¥2,663",,1,"¥2,663",,,,,,-,-,,-,-,,,,-,,2025/07/05,土,813,23,2.83%,¥402,2,"¥4,625",8.70%,"¥9,250",,1,"¥9,250"
2025/07/06,日,"2,074",33,1.59%,¥732,5,"¥4,834",15.15%,"¥24,168",,4,"¥6,042",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/06,日,713,7,0.98%,"¥1,743",1,"¥12,203",14.29%,"¥12,203",,1,"¥12,203",,,,,,-,-,,-,-,,,,-,,2025/07/06,日,"1,361",26,1.91%,¥460,4,"¥2,991",15.38%,"¥11,965",,3,"¥3,988"
2025/07/07,月,"1,898",32,1.69%,¥597,6,"¥3,183",18.75%,"¥19,100",,3,"¥6,367",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/07,月,847,8,0.94%,"¥1,173",4,"¥2,346",50.00%,"¥9,385",,2,"¥4,693",,,,,,-,-,,-,-,,,,-,,2025/07/07,月,"1,051",24,2.28%,¥405,2,"¥4,858",8.33%,"¥9,715",,1,"¥9,715"
2025/07/08,火,"2,696",29,1.08%,¥900,0,-,0.00%,"¥26,111",,1,"¥26,111",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/08,火,"1,006",7,0.70%,"¥1,482",0,-,0.00%,"¥10,375",,1,"¥10,375",,,,,,-,-,,-,-,,,,-,,2025/07/08,火,"1,690",22,1.30%,¥715,0,-,0.00%,"¥15,736",,0,-
2025/07/09,水,"2,001",18,0.90%,"¥1,057",0,-,0.00%,"¥19,030",,0,-,,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/09,水,813,5,0.62%,"¥1,866",0,-,0.00%,"¥9,328",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/09,水,"1,188",13,1.09%,¥746,0,-,0.00%,"¥9,703",,0,-
2025/07/10,木,"1,932",23,1.19%,¥917,1,"¥21,084",4.35%,"¥21,084",,1,"¥21,084",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/10,木,956,8,0.84%,"¥1,412",1,"¥11,298",12.50%,"¥11,298",,1,"¥11,298",,,,,,-,-,,-,-,,,,-,,2025/07/10,木,976,15,1.54%,¥652,0,-,0.00%,"¥9,786",,0,-
2025/07/11,金,"1,993",30,1.51%,¥650,1,"¥19,498",3.33%,"¥19,498",,1,"¥19,498",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/11,金,940,13,1.38%,¥704,0,-,0.00%,"¥9,156",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/11,金,"1,053",17,1.61%,¥608,1,"¥10,341",5.88%,"¥10,341",,1,"¥10,341"
2025/07/12,土,"1,935",14,0.72%,"¥1,264",1,"¥17,699",7.14%,"¥17,699",,1,"¥17,699",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/12,土,"1,010",7,0.69%,"¥1,254",0,-,0.00%,"¥8,781",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/12,土,925,7,0.76%,"¥1,274",1,"¥8,918",14.29%,"¥8,918",,1,"¥8,918"
2025/07/13,日,"1,838",34,1.85%,¥734,3,"¥8,323",8.82%,"¥24,969",,2,"¥12,484",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/13,日,939,11,1.17%,"¥1,140",0,-,0.00%,"¥12,540",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/13,日,899,23,2.56%,¥540,3,"¥4,143",13.04%,"¥12,429",,2,"¥6,214"
2025/07/14,月,"1,904",30,1.58%,¥767,3,"¥7,666",10.00%,"¥22,999",,3,"¥7,666",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/14,月,840,9,1.07%,"¥1,067",1,"¥9,603",11.11%,"¥9,603",,1,"¥9,603",,,,,,-,-,,-,-,,,,-,,2025/07/14,月,"1,064",21,1.97%,¥638,2,"¥6,698",9.52%,"¥13,396",,2,"¥6,698"
2025/07/15,火,"1,796",22,1.22%,¥873,1,"¥19,200",4.55%,"¥19,200",,2,"¥9,600",,,,,,,,,,,-,-,,-,-,,,,-,,,,,,-,-,,-,-,,,,-,,2025/07/15,火,675,7,1.04%,¥700,0,-,0.00%,"¥4,899",,0,-,,,,,,-,-,,-,-,,,,-,,2025/07/15,火,"1,121",15,1.34%,¥953,1,"¥14,301",6.67%,"¥14,301",,2,"¥7,151"
